Action,Tier,Reason,Survivor Company,Survivor City,Survivor Phone,Survivor Stage,Survivor Status,Survivor Activities,Survivor Symphony ID,Survivor DB ID,Loser Company,Loser City,Loser Phone,Loser Stage,Loser Status,Loser Activities,Loser Symphony ID,Loser DB ID
,REVIEW,same phone + same contact [both are customers — confirm by hand],Luna Food & Wine,Cocoa Beach,321-613-5796,closed_won,customer,0,2a2cf704-c5aa-5054-a57c-64497668c898,8c5e663c-33fb-424e-9a64-2aad84cdb596,Luna Food and Wine,Cocoa Beach,321-613-5796,new_lead,customer,0,,8b492d8c-e7c5-47a0-a127-161a00956140
,REVIEW,"same phone, names differ",MCK's Tavern and Rest.,Daytona Beach,386-238-3321,closed_lost,prospect,0,e0381f76-f4ab-a417-be0b-5255746e99c0,2a05a4f7-bcde-43a0-a52c-72edc0491764,McK's Brew Pub,Daytona Beach,386-238-3321,new_lead,prospect,0,37fa8c41-1d8e-0530-48d0-606abd0504a9,0c22e579-5dfc-4ca8-a783-cd7d707f6b74
,REVIEW,"same phone, names differ",Rockledge Country Club,Rockledge,321-636-6022,new_lead,prospect,0,f1360834-80e4-0159-0be1-5e1751c451c7,80b667d3-c363-49fc-8a00-93a77d6e044b,Intracoastal Brewing Company,Melbourne,321-636-6022,new_lead,prospect,0,7d2e412d-96f6-890d-aa3f-5e1e134beb6f,69fbb84b-f34c-4987-ad40-1f9f09420fbe
,REVIEW,"same phone, names differ",31 Supper Club,Ormond Beach,386-275-1625,new_lead,customer,0,,3fff8f42-14e2-440a-bfd0-fdd2ec75d802,Club 31,Ormond Beach,386-275-1625,new_lead,prospect,0,238dc5a9-d688-ba1c-9bdc-55242022e9ea,77d17bbd-4d15-49bf-a787-ca3c1fb4d7b8
,REVIEW,"same phone, names differ",Palm Shores Bistro,,321-752-5222,new_lead,customer,0,,95a7893f-b871-4d55-85b5-7b8d27bf6129,Palm Shores Riverview Diner,Melbourne,321-752-5222,new_lead,prospect,0,64ec90ee-8111-93cd-0c12-52d4286dedb3,c26e45a7-45a9-4165-9afc-7e7051966d09
,REVIEW,"same phone, names differ",Sonny's BBQ-Orange City,Orange City,386-775-9900,new_lead,customer,0,,187605b4-bfd4-45a2-b678-4910dd72efd1,Sonny's Bar-B-Q,Orange City,386-775-9900,new_lead,prospect,0,23f7a68d-dee2-e7d6-f191-520bc8876a2b,d17f776c-dad2-4c3d-a99c-f735fd829689
,REVIEW,"same phone, names differ",Palm Bay Hospital,Palm Bay,321-434-8274,closed_won,customer,0,5b600533-2d3d-c737-36d2-64497526d588,0184a8c4-d826-444f-8e27-73df0dafb9ae,Palm Bay Community Hospital,Palm Bay,321-434-8274,closed_won,prospect,0,f3a95ef9-bf14-4b3b-53ca-52d41becdf73,dacd236a-bddf-4667-8b51-efa77dc60090
,REVIEW,"same phone, names differ",South End Fish & Chips,Cocoa Beach,321-613-3995,closed_lost,prospect,0,338f1ab9-1afc-7f92-8ebb-52d42aa0db41,823586da-497d-4e8f-9d94-a65c4647898f,Pelican Flats,Cocoa Beach,321-613-3995,new_lead,prospect,0,6e4d3cb4-484b-a71c-09af-55f82ec8e65a,e00dc96f-9814-417d-87ca-3d83e62fb49a
,REVIEW,"same phone, names differ",Fishlips Waterfront Bar,Cape Canaveral,321-784-4533,closed_lost,prospect,0,386029e0-9f68-a2cb-fee7-52d42331e62f,96bc8464-a184-43ac-bf79-73af00d9fed2,Fish Lips waterfront bar and grill,Port Canaveral,321-784-4533,closed_lost,prospect,0,c6534a9b-741b-7e00-d494-55b5312627a9,aa71dfb6-336e-4306-ba7d-673ab9fa3e8a
,REVIEW,same phone + same contact [both are customers — confirm by hand],ERAU Food Truck,Daytona Beach,386-679-9364,new_lead,customer,0,,45ce1897-a262-465b-a07a-442dd766d355,ERAU Propellers,Daytona Beach,386-679-9364,new_lead,customer,0,,527cff75-4439-4b51-89bc-af0ec2ab9af7
,REVIEW,same phone + same contact [both are customers — confirm by hand],ERAU - Qdoba,Daytona Beach,386-679-9364,new_lead,customer,0,6600c36d-ec1f-236a-e5e8-6875928d6bb0,73bc52b5-60cd-462d-babe-848fded02684,ERAU Food Truck,Daytona Beach,386-679-9364,new_lead,customer,0,,45ce1897-a262-465b-a07a-442dd766d355
,REVIEW,same phone + same contact [both are customers — confirm by hand],ERAU - Qdoba,Daytona Beach,386-679-9364,new_lead,customer,0,6600c36d-ec1f-236a-e5e8-6875928d6bb0,73bc52b5-60cd-462d-babe-848fded02684,ERAU Propellers,Daytona Beach,386-679-9364,new_lead,customer,0,,527cff75-4439-4b51-89bc-af0ec2ab9af7
,REVIEW,"same name, different phone/address (chain? usually keep both)",Ice House,Mims,321-267-4317,new_lead,prospect,0,c8b681e0-f0ba-7006-1994-52d41aa6dd4b,7c614ebf-ca2f-4b60-8fec-03d60294545f,Ice House Grill,Titusville,321-225-8934,new_lead,prospect,0,e7318e97-6ff6-6e6a-73c7-6449761f7bd5,63050471-e9c3-498f-a957-1bc38b4a52ec
,REVIEW,"same name, different phone/address (chain? usually keep both)",Beef'O'Brady's,Port Orange,386-304-4800,new_lead,prospect,0,9fb83d1f-5289-12f1-b8ee-520bbe38fd85,f49f3b32-5849-45ff-aa36-a5b64b971c1e,Beef'O'Brady's,Rockledge,321-633-4030,new_lead,prospect,0,474b2a38-f8ca-55c0-1bca-52d41f0f7741,31511607-f3b6-4bcf-9c6c-105566d53fc0
,REVIEW,"same name, different phone/address (chain? usually keep both)",Steak 'n Shake,Melbourne,321-637-9445,closed_won,customer,0,3d8b72a6-cfaa-40de-9ffc-52d42af964a3,94b0f250-926b-4f00-9a46-66965866cd6f,Steak 'n Shake,Orange City,386-774-5440,new_lead,customer,0,b208269a-4a12-e93b-09f9-520bc80dc7a7,588d0925-880e-492f-b8c0-79087581c42f
,REVIEW,"same name, different phone/address (chain? usually keep both)",New Hong Kong Restaurant,Rockledge,321-633-0188,new_lead,prospect,0,38238ea9-af91-d06b-182f-52d428c3c07c,f4156593-67f2-4c70-acdb-5415d3b3634d,New Hong Kong,Rockledge,3216338198,new_lead,prospect,0,6613d610-6e88-dd13-70ca-698e63e92708,5280dff0-b499-483e-9980-8b127acec80a
,REVIEW,"same name, different phone/address (chain? usually keep both)",Ocean 302,Melbourne Beach,828-280-0075,new_lead,prospect,0,1ab8f4f8-0e1c-abe4-dc09-638664cd127e,c84a2f3e-f769-4304-8310-e8850e32516a,Ocean 302 Bar & Grill,Melbourne Beach,321-802-5728,new_lead,prospect,0,3a21973d-461b-208e-3417-64497665764f,f96e2bad-53fb-4a7e-89d6-22a80c99237f
,REVIEW,"same name, different phone/address (chain? usually keep both)",New China,Cocoa Beach,321-868-7588,new_lead,prospect,0,830dda8a-3595-4d2d-006f-52d428b9c277,26178a6d-aaa0-4b8d-a639-f1aa1614ac0f,New China Restaurant,West Melbourne,321-956-1688,new_lead,prospect,0,3967f751-39f0-5757-3cfa-52d428920d8d,82438224-fbe8-4468-9b6c-98f5160a62f5
,REVIEW,"same name, different phone/address (chain? usually keep both)",Chick-Fil-A,Edgewater,386-478-1490,new_lead,prospect,0,ea3474bf-5a34-3f61-e20b-520bc0403af0,2a08fe64-0c9d-46c4-8069-58237f93936d,Chick-Fil-A,Merritt Island,321-454-3974,closed_lost,prospect,0,c9687632-b31e-9393-6311-52d420f47d3b,73a0b9fe-6f30-4c8c-89b8-8b87498d14e1
,REVIEW,"same contact, different phone",Chili's Grill & Bar,Orange City,386-774-0708,new_lead,prospect,0,e178e65a-33be-db96-9265-520bc01761cb,70670ffa-460e-44b1-9877-e792fb45b644,Chili's,Merritt Island,3214544738,new_lead,prospect,0,d7102f9c-c07f-4bfb-b290-698e636bda92,fbc5523a-b6f9-4413-8313-d0f675819b99
,REVIEW,"same name, different phone/address (chain? usually keep both)",Chart House Restaurant,Daytona Beach,386-255-9022,new_lead,prospect,0,dd276d1c-e240-3b21-68ec-520bbf19ff35,dc5773b6-9617-48c0-8a2b-06ca7ce5c963,Chart House,Melbourne,3217296558,new_lead,prospect,0,edb73e23-7645-6558-a204-698e63fb9df5,733c11d7-abf5-4186-b000-0c647a19c218
,REVIEW,"same name, different phone/address (chain? usually keep both)",Applebee's,Orange City,386-774-5225,new_lead,prospect,0,a81f1e44-2b7f-f286-39de-520bbe28aabc,672967eb-3807-47a4-82af-a329eacb7cfa,Applebee's Grill + Bar,Palm Bay,3219514440,new_lead,prospect,0,d6bee60e-6c11-cc26-1251-698e6367b208,48cc9c78-420b-40e1-9eb5-5aa5d12af202
,REVIEW,"same name, different phone/address (chain? usually keep both)",Hilton-Cocoa Beach Oceanfront,Cocoa Beach,321-613-9044,closed_lost,prospect,0,da8ec92c-8851-16ad-f08c-52d41c4a7bdb,ba43e78b-630f-4ee1-b57d-38eee7744750,Hilton-Cocoa Beach Oceanfront,Cocoa Beach,321-799-0003,new_lead,prospect,0,ef2131a0-4aec-09b0-09cc-644975c652e2,bce00d6b-1735-4b74-b217-16ba9eac75a5
,REVIEW,"same name, different phone/address (chain? usually keep both)",Honeybaked Ham,Daytona Beach,386-238-0026,new_lead,prospect,0,52d7e8c4-d166-5475-f995-520bb72eb6c8,4861c4f1-9b5e-4257-93d2-f8dc7ee3114f,Honeybaked Ham,Melbourne,321-725-8899,new_lead,prospect,0,bb836c7b-bab4-a476-4fe6-52d41ba1f21a,081cdb19-3be3-49a0-92ec-19a17765d38d
,REVIEW,"same name, different phone/address (chain? usually keep both)",Olive Tree Greek Grill,Melbourne,321-631-0188,new_lead,prospect,0,c00a6829-ae99-4771-defc-644976b376b0,73186fe4-d2c3-441d-ab49-343a2c9f2916,OLIVE TREE GREEK GRILL,VIERO,,new_lead,prospect,0,c0342a17-9e47-5662-ed51-68543e26ba63,9db73f79-6b0e-4e0c-8c49-912daff6d6e8
,REVIEW,"same name, different phone/address (chain? usually keep both)",BEACHSIDE,NEW SMYRNA BEACH,,new_lead,prospect,0,22491d19-9b4d-bc2d-45eb-685440ceea71,a52516d1-1d0d-4b8f-aec6-a81cc613d405,Beachside Restaurant Llc,Cape Canaveral,,new_lead,prospect,0,d519241e-efa0-2f54-f60d-68700dd855d6,bafc268a-26ff-4367-b9ff-4cab6d761a8c
,REVIEW,"same name, different phone/address (chain? usually keep both)",Malibu's Sports Grille & Bar,Rockledge,321-636-5090,new_lead,prospect,0,9a2c3d11-9adc-85d7-ef15-52d4266d72fe,fdfe7413-592b-4552-8b96-7b2192f856d7,MALIBUS SPORTS BAR & GRILL,ROCKLEDGE,,new_lead,prospect,0,87a6b088-ff37-6002-37ec-68543ed6b8ca,5b8c0e44-9da7-49f2-8180-34bf81044c59
,REVIEW,"same name, different phone/address (chain? usually keep both)",Norman's Raw Bar & Grill,Cocoa,321-433-0872,new_lead,prospect,0,f262d40c-c4e1-dd9d-f298-52d428d03346,cc90b537-8258-4690-b141-1868345a53f8,NORMANS RAW BAR,COCOA,,new_lead,prospect,0,d09f829e-dbb7-a79e-ee92-68543ef78f0b,76035617-71c0-4c7b-845a-d11f61ac359c
,REVIEW,"same name, different phone/address (chain? usually keep both)",USAF Patrick Beachhouse Bar,PATRICK AFB,,new_lead,prospect,0,d7558560-7fd0-d788-c34c-555f6b557dc3,b7535a7d-c3be-4a7e-b540-758206f87ba8,USAF Patrick Beachhouse,PATRICK AFB,,new_lead,prospect,0,244eaf91-f5ed-b4e0-5aac-555f6bd1e2be,7eb252be-8024-4cae-a1c4-37eed279ac07
,REVIEW,"same name, different phone/address (chain? usually keep both)",Galley Bar & Grill,Cocoa Beach,904-261-7447,new_lead,prospect,0,a88261b0-b0c7-1831-0529-52d4234738e1,ca259c41-9628-40ac-9e0b-73e38a58ec1d,The Galley,New Smyrna,(386) 426-5611,new_lead,prospect,0,5e7d5a7b-2b9c-0dd8-6833-68011f339dc2,dc960c4f-0306-415a-a09a-d71adf8a2ce9
,REVIEW,"same name, different phone/address (chain? usually keep both)",The Native,Titusville,(321) 567-5028,new_lead,prospect,0,9bf48ea6-4214-4716-d0d9-67e58eba4b28,1aaa081f-d741-431c-884c-f50a90c72e01,The Native Bar & Grill,Titusville,,new_lead,prospect,0,8c0ac8af-72f4-6bb6-17f4-67e58f33f964,33ebedc5-3562-4d81-bb9b-8f8237866d6a
,REVIEW,"same name, different phone/address (chain? usually keep both)",The Pier House,Daytona Beach,,new_lead,prospect,0,4dd8b828-47a5-aa20-5888-630ffb3eeab0,73f791ac-c77d-40d7-ba24-a3efaf80c871,Pier House Restaurant,Cocoa Beach,321-783-4050,new_lead,prospect,0,79448b31-9edc-513e-8087-6449760742df,ad4e3b9f-4857-41aa-a153-98ddd1b0abed
,REVIEW,"same name, different phone/address (chain? usually keep both)",Crackers Island Grill,Cape Canaveral,,new_lead,prospect,0,c6f50747-2c27-a6d5-263d-55a3eea506e7,f2247a5b-2a36-4a21-9f78-a927e8d52858,Crackers Island Grille,Cape Canaveral,321-613-4815,new_lead,prospect,0,382c442e-823e-b3a4-6a43-644976459a93,c23b11d9-8b6f-44c6-a322-51729124953b
,REVIEW,"same name, different phone/address (chain? usually keep both)",Pizza Gallery Inc,Melbourne,321-259-8852,new_lead,prospect,0,5edb0445-d2d5-d21f-8db4-5c6127e62626,b9b5163f-fff5-4e8e-b6e7-b58137572e1d,Pizza Gallery & Grill,Viera,321-633-0397,new_lead,prospect,0,a68e7f23-586b-3588-5902-644975350006,1fa6c2f8-2894-4f15-ac3c-ceb050290bac
,REVIEW,"same contact, different phone",IHOP Restaurant,Daytona Beach,386-255-9629,new_lead,prospect,0,f3adc594-a655-b75f-117d-520bc387d14d,81c6c21f-b79b-41bf-a373-90b2d0e3a3ed,IHOP,Melbourne,321-426-9655,new_lead,prospect,0,7a3c4571-3bc5-8692-9fc8-644976e9c53b,992d965c-c083-422a-9d19-e8bf496ebf93
,REVIEW,"same name, different phone/address (chain? usually keep both)",Booth's Bowery,Port Orange,386-761-9464,closed_won,prospect,0,288f933e-d30c-2a65-591a-5230ba7b9253,1ad8774b-dc98-402e-ac84-ef09365f587b,Booth's Bowery Restaurant,Port Orange,386-756-3060,new_lead,prospect,0,f4c80d07-f606-20dd-f4a0-520bbfda6da5,1ba6b649-cade-41cb-a27f-d6c238a8c612
,REVIEW,"same name, different phone/address (chain? usually keep both)",Florida Hospital Ormond Meml,Ormond Beach,386-673-1357,new_lead,prospect,0,4a648a31-931d-6d42-1611-520bbb777588,7cddd01e-486a-4cc5-9156-7f6e2046ce0b,Florida Hospital Ormond Meml,Daytona Beach,386-676-6000,new_lead,prospect,0,18b40e09-867b-cb8d-ae55-520bbbc26294,46b927ab-df2d-4699-a3a2-dde0dc4f3334
,REVIEW,"same name, different phone/address (chain? usually keep both)",Plantation House Restaurant,Titusville,321-269-5524,new_lead,prospect,0,e2f08f96-2ce5-27c4-05b9-52d42912716a,d85f6e79-bb2c-4293-836e-2b8b64d9d2b5,Plantation House,Titusville,321-385-9100,new_lead,prospect,0,4719fb31-5a9d-a6e6-db9f-5555a3c510ef,b8bba3b6-e371-4385-98df-06c707f267c9
,REVIEW,"same name, different phone/address (chain? usually keep both)",Lucky Garden,Deltona,407-936-1688,new_lead,prospect,0,23b51faf-f38f-277f-fdff-520bc5d6b36e,119a2390-910a-465d-ba29-de49f1ffa433,Lucky Garden Restaurant,Palm Bay,321-953-3202,new_lead,prospect,0,31568ed8-0ee4-c940-32de-52d426e26b84,8e550128-bae4-49c6-a63f-9062c1fbc88b
,REVIEW,"same name, different phone/address (chain? usually keep both)",Hong Kong,West Melbourne,321-345-4968,new_lead,prospect,0,730d2174-2732-5521-53be-52d424473121,113d2085-c5d7-415d-9be5-429b5ae2ba32,Hong Kong Restaurant,Palm Bay,321-837-1333,new_lead,prospect,0,38d83473-5f42-67e2-901d-52d424b7055d,02449bce-bf08-4de5-bfae-a085f0a9c805
,REVIEW,"same name, different phone/address (chain? usually keep both)",Buffalo Wild Wings,Daytona Beach,386-872-3301,new_lead,prospect,0,2ba8e321-8313-5aeb-98c1-520bc5977b23,9c0263ea-03df-4afd-869a-5111d6441f10,Buffalo Wild Wings Grill & Bar,West Melbourne,321-951-2138,new_lead,prospect,0,b2c86067-aef4-a6e0-801c-52d41f28c582,def4b056-334e-4983-80d3-45caa5e1cb63
,REVIEW,"same name, different phone/address (chain? usually keep both)",Rose Villa,Ormond Beach,(386) 615-8793,closed_won,customer,0,e56b012e-502f-804d-7707-55241fbbad78,e5e55b37-bba9-4ea0-9673-b076bd0b12ca,Rose Villa Restaurant,Ormond Beach,386-615-7673,new_lead,prospect,0,6fe26418-8396-8c4b-5a1c-520bc793c15b,029818e3-3a8f-4ce2-bfd3-ce00b386db5e
,REVIEW,"same name, different phone/address (chain? usually keep both)",Sonny's Real Pit Bar-B-Q,Deland,386-279-0166,closed_won,prospect,0,c66758aa-df2f-95cd-1968-520bc886a4a3,92283ffc-6197-46a3-a6e1-3669b1c660ec,Sonny's Real Pit Bar-B-Q,Melbourne,321-242-4600,new_lead,prospect,0,97942104-54f0-ea2e-2145-52d42ac86c98,c82b30f6-04eb-4ba6-ab77-c74f29c45922
,REVIEW,"same name, different phone/address (chain? usually keep both)",Beef O Brady's,Melbourne,321-751-3860,qualified,prospect,0,1c6f0bf2-f087-1d1e-0b35-56571af4ab4c,0c66ed94-ee2f-479b-9c02-e5c9e0c63fdd,Beef O Brady's,Viera,321-633-4030,qualified,prospect,0,24fdbb02-eb94-d309-c92d-55f18f51a460,7feedfa1-f2de-49b9-b8dd-ec8204af21a9
,REVIEW,"same contact, different phone",BP,Cocoa,321-639-6184,new_lead,prospect,0,b75fccf9-5367-825d-f58c-52d42d893d31,08fa208a-38d1-48f2-9d58-6370323f4a72,Sunfood Number 2,Merritt Island,3219517001,new_lead,prospect,0,8b9cbe75-f9b6-3a34-9ed3-698e645d0f20,c9918b71-e918-460c-bae7-b9afc57f6559
,REVIEW,"same contact, different phone",Eshe Grocery,Cocoa Beach,321-784-8222,new_lead,prospect,0,34d9ac49-ea8f-c2ea-ff67-52d419511507,ac886f4a-fbc5-4c15-9d13-4c29839c8c6b,Sunfood Number 2,Merritt Island,3219517001,new_lead,prospect,0,8b9cbe75-f9b6-3a34-9ed3-698e645d0f20,c9918b71-e918-460c-bae7-b9afc57f6559
,REVIEW,"same contact, different phone",Krispy Krunchy Chicken,Titusville,321-567-2032,new_lead,prospect,0,bb6bb303-f88a-bed3-ec59-644976496739,899427fb-7dbd-4db4-ba89-198496a75271,Sunfood Number 2,Merritt Island,3219517001,new_lead,prospect,0,8b9cbe75-f9b6-3a34-9ed3-698e645d0f20,c9918b71-e918-460c-bae7-b9afc57f6559
,REVIEW,"same contact, different phone",A & M Discount Beverage,Cocoa,321-636-7748,new_lead,prospect,0,959937e5-06ad-394b-b3f6-52d41cb7012a,fc61c505-be29-4c01-b1e0-9d1755c6c8f1,Sunfood Number 2,Merritt Island,3219517001,new_lead,prospect,0,8b9cbe75-f9b6-3a34-9ed3-698e645d0f20,c9918b71-e918-460c-bae7-b9afc57f6559
,REVIEW,"same contact, different phone",Nice & Easy Oyster Bar & Grill,Orange City,386-775-6858,closed_won,customer,0,731649f2-61a0-74c2-330a-520bc677b4f3,7419c249-3792-492d-95ec-7a76999acebf,Sunfood Number 2,Merritt Island,3219517001,new_lead,prospect,0,8b9cbe75-f9b6-3a34-9ed3-698e645d0f20,c9918b71-e918-460c-bae7-b9afc57f6559
,REVIEW,"same contact, different phone",Eshe Grocery,Cocoa Beach,321-784-8222,new_lead,prospect,0,34d9ac49-ea8f-c2ea-ff67-52d419511507,ac886f4a-fbc5-4c15-9d13-4c29839c8c6b,BP,Cocoa,321-639-6184,new_lead,prospect,0,b75fccf9-5367-825d-f58c-52d42d893d31,08fa208a-38d1-48f2-9d58-6370323f4a72
,REVIEW,"same contact, different phone",BP,Cocoa,321-639-6184,new_lead,prospect,0,b75fccf9-5367-825d-f58c-52d42d893d31,08fa208a-38d1-48f2-9d58-6370323f4a72,Krispy Krunchy Chicken,Titusville,321-567-2032,new_lead,prospect,0,bb6bb303-f88a-bed3-ec59-644976496739,899427fb-7dbd-4db4-ba89-198496a75271
,REVIEW,"same contact, different phone",A & M Discount Beverage,Cocoa,321-636-7748,new_lead,prospect,0,959937e5-06ad-394b-b3f6-52d41cb7012a,fc61c505-be29-4c01-b1e0-9d1755c6c8f1,BP,Cocoa,321-639-6184,new_lead,prospect,0,b75fccf9-5367-825d-f58c-52d42d893d31,08fa208a-38d1-48f2-9d58-6370323f4a72
,REVIEW,"same contact, different phone",Nice & Easy Oyster Bar & Grill,Orange City,386-775-6858,closed_won,customer,0,731649f2-61a0-74c2-330a-520bc677b4f3,7419c249-3792-492d-95ec-7a76999acebf,BP,Cocoa,321-639-6184,new_lead,prospect,0,b75fccf9-5367-825d-f58c-52d42d893d31,08fa208a-38d1-48f2-9d58-6370323f4a72
,REVIEW,"same contact, different phone",Eshe Grocery,Cocoa Beach,321-784-8222,new_lead,prospect,0,34d9ac49-ea8f-c2ea-ff67-52d419511507,ac886f4a-fbc5-4c15-9d13-4c29839c8c6b,Krispy Krunchy Chicken,Titusville,321-567-2032,new_lead,prospect,0,bb6bb303-f88a-bed3-ec59-644976496739,899427fb-7dbd-4db4-ba89-198496a75271
,REVIEW,"same contact, different phone",Eshe Grocery,Cocoa Beach,321-784-8222,new_lead,prospect,0,34d9ac49-ea8f-c2ea-ff67-52d419511507,ac886f4a-fbc5-4c15-9d13-4c29839c8c6b,A & M Discount Beverage,Cocoa,321-636-7748,new_lead,prospect,0,959937e5-06ad-394b-b3f6-52d41cb7012a,fc61c505-be29-4c01-b1e0-9d1755c6c8f1
,REVIEW,"same contact, different phone",Nice & Easy Oyster Bar & Grill,Orange City,386-775-6858,closed_won,customer,0,731649f2-61a0-74c2-330a-520bc677b4f3,7419c249-3792-492d-95ec-7a76999acebf,Eshe Grocery,Cocoa Beach,321-784-8222,new_lead,prospect,0,34d9ac49-ea8f-c2ea-ff67-52d419511507,ac886f4a-fbc5-4c15-9d13-4c29839c8c6b
,REVIEW,"same contact, different phone",A & M Discount Beverage,Cocoa,321-636-7748,new_lead,prospect,0,959937e5-06ad-394b-b3f6-52d41cb7012a,fc61c505-be29-4c01-b1e0-9d1755c6c8f1,Krispy Krunchy Chicken,Titusville,321-567-2032,new_lead,prospect,0,bb6bb303-f88a-bed3-ec59-644976496739,899427fb-7dbd-4db4-ba89-198496a75271
,REVIEW,"same contact, different phone",Nice & Easy Oyster Bar & Grill,Orange City,386-775-6858,closed_won,customer,0,731649f2-61a0-74c2-330a-520bc677b4f3,7419c249-3792-492d-95ec-7a76999acebf,Krispy Krunchy Chicken,Titusville,321-567-2032,new_lead,prospect,0,bb6bb303-f88a-bed3-ec59-644976496739,899427fb-7dbd-4db4-ba89-198496a75271
,REVIEW,"same contact, different phone",Nice & Easy Oyster Bar & Grill,Orange City,386-775-6858,closed_won,customer,0,731649f2-61a0-74c2-330a-520bc677b4f3,7419c249-3792-492d-95ec-7a76999acebf,A & M Discount Beverage,Cocoa,321-636-7748,new_lead,prospect,0,959937e5-06ad-394b-b3f6-52d41cb7012a,fc61c505-be29-4c01-b1e0-9d1755c6c8f1
,REVIEW,"same contact, different phone",Chevron,Rockledge,321-504-4007,new_lead,prospect,0,1aa9e694-ca5e-e733-7460-52d42e4d39a5,50175e2c-b1fd-42ae-9f7e-080a087c675c,Kaival Liquor Store,West Melbourne,3217257514,new_lead,prospect,0,95567fda-ec69-ce1f-bcd2-698e621e2622,68e6b3bc-3bf0-495c-b824-30974dcc5c4a
,REVIEW,"same contact, different phone",7-Eleven,Rockledge,321-631-2064,new_lead,prospect,0,f4120e54-ccdd-8a5b-9b2e-644975e039a7,1e7a5f81-9210-4e22-bdf9-9c5378041bce,CITGO Malabar,Malabar,3217240460,new_lead,prospect,0,4ace0dd1-3422-71c0-ba0c-698e6444baa1,5f01fdfa-d9aa-402e-9ea5-21bbae44d00a
,REVIEW,"same contact, different phone",Sunshine Foodmart,Cocoa,321-433-2135,new_lead,prospect,0,edf81a5b-f32d-b332-4cfb-52d41a6609e2,56598833-8532-432c-854a-b60b4bc7d17b,CITGO Malabar,Malabar,3217240460,new_lead,prospect,0,4ace0dd1-3422-71c0-ba0c-698e6444baa1,5f01fdfa-d9aa-402e-9ea5-21bbae44d00a
,REVIEW,"same contact, different phone",Sunshine Foodmart,Cocoa,321-433-2135,new_lead,prospect,0,edf81a5b-f32d-b332-4cfb-52d41a6609e2,56598833-8532-432c-854a-b60b4bc7d17b,7-Eleven,Rockledge,321-631-2064,new_lead,prospect,0,f4120e54-ccdd-8a5b-9b2e-644975e039a7,1e7a5f81-9210-4e22-bdf9-9c5378041bce
,REVIEW,"same contact, different phone",Anderson Elementary School,Rockledge,3216333610,new_lead,prospect,0,8d1140c2-4766-0fb6-8799-698e64609024,8eebb9b1-5844-4f5d-a889-74c9176dd302,Indian Harbor Montessori Schl,Indian Hrbr Bch,3217771480,new_lead,prospect,0,f105e08a-b620-7db0-c0f4-698e642621b6,8dc1c7a4-ffa3-48e7-8504-c1bb15bab08a
,REVIEW,"same contact, different phone",Jazzy's Mainely Lobster & Seafood,Cocoa Beach,321-613-3993,new_lead,prospect,0,d7d89ccf-cd3d-f212-414f-5744b9f72ba6,92a72b5f-9ec1-481c-9725-4ef1401dab27,JAZZY'S MAINELY LOBSTER,COCOA BEACH,,new_lead,prospect,0,db659c00-8688-7942-b187-68543e789dd6,cb0bc0ab-1dbf-4510-8852-db5f998a00ab
,REVIEW,"same contact, different phone",Sunshine Food Mart,Ormond Beach,386-615-6710,new_lead,prospect,0,ad078aa6-ef7a-30f7-85af-520bcaddd615,2f715122-099f-48e4-bccf-7b5083fbdf3d,Sunrise Foodmart,Palm Bay,3217289339,new_lead,prospect,0,75ec90e7-9075-4454-013d-698e62474249,5c7c6718-cd24-40d1-8f1d-64efc6b64d0f
,REVIEW,"same contact, different phone",Sunshine Food Mart,Ormond Beach,386-615-6710,new_lead,prospect,0,ad078aa6-ef7a-30f7-85af-520bcaddd615,2f715122-099f-48e4-bccf-7b5083fbdf3d,Exxon Food Mart,Cocoa,321-504-9911,new_lead,prospect,0,4449c9d1-92b4-1385-544c-52d42eb587d3,1b97f26c-1b64-4f47-bf69-f1fb98bc819a
,REVIEW,"same contact, different phone",Exxon Food Mart,Cocoa,321-504-9911,new_lead,prospect,0,4449c9d1-92b4-1385-544c-52d42eb587d3,1b97f26c-1b64-4f47-bf69-f1fb98bc819a,Sunrise Foodmart,Palm Bay,3217289339,new_lead,prospect,0,75ec90e7-9075-4454-013d-698e62474249,5c7c6718-cd24-40d1-8f1d-64efc6b64d0f
,REVIEW,"same contact, different phone",Florida Shores-MELBOURNE Alf,Melbourne,321-726-8070,new_lead,prospect,0,c4636905-f8b5-ab5c-c667-52d41d49bfac,fb84b409-c184-491a-ad30-3f7b51d7532f,Smiles & Love Care,Merritt Island,321-454-4624,new_lead,prospect,0,19f848ad-5b57-13f1-cd36-52d41d5ca4a7,49120245-3cb2-49dd-83d4-e739fc2afc0b
,REVIEW,"same contact, different phone",Wing Street,Orange City,386-775-4077,new_lead,prospect,0,489fb7e2-1c53-6aed-30a5-520bca952dfa,b1ce415d-1ea5-4a13-b78a-258f202ca84d,Fire on the Bayou,New Smyrna Beach,--,new_lead,prospect,0,828a21d5-f1bc-e22d-79e5-66bd1a349704,47759ff6-97b6-47d7-a143-c52e355b063c
,REVIEW,"same contact, different phone",Publix Super Market,Deltona,386-789-1543,new_lead,prospect,0,daab324b-f8a8-fb3d-7dc0-520bbae67740,411cdb0b-2437-4873-919b-c482bb7c1e23,Satellite High School,Satellite Beach,3217792000,new_lead,prospect,0,56a4adde-3c09-59bb-8bcb-698e6483cc91,31a41ff4-99e2-4b55-970e-550acf31bff3
